text,count,mean_combined_score,std_combined_score,max_combined_score,mean_comp_deviation,mean_norm_shift,n_tokens
drawing at the University of,1,0.5971561787632238,0.0,0.5971561787632238,0.224609375,0.9150095875330593,5
Food and drink companies,1,0.5970242602447167,0.0,0.5970242602447167,0.3603515625,0.7569649474867914,4
sky islands of,1,0.5969885167357141,0.0,0.5969885167357141,0.20654296875,0.9564605496517851,3
"foot, Rico is capable of",1,0.596874728415991,0.0,0.596874728415991,0.2451171875,0.9641106491649775,5
Dover High School,1,0.5968082780584054,0.0,0.5968082780584054,0.2451171875,0.8874064373335135,3
actions. These include,1,0.5967461858582828,0.0,0.5967461858582828,0.26220703125,0.9530471052707068,3
73) (,1,0.5965211375793879,0.0,0.5965211375793879,0.31787109375,0.7885440548859696,2
(born February,1,0.596457275806585,0.0,0.596457275806585,0.33837890625,0.7606134043602126,2
21st-century,3,0.5963812105727945,0.11368518612462836,0.7476846304011462,0.4280598958333333,0.7114933910153193,1
provided solely to supply outward,1,0.596289780399615,0.0,0.596289780399615,0.234375,0.9537371463115373,5
Reception,1,0.5962845816841545,0.0,0.5962845816841545,0.30029296875,0.8422739542103864,1
"ason
Entering",1,0.5962219157599188,0.0,0.5962219157599188,0.30126953125,0.7917632854935467,2
Columbus,1,0.5959048245534145,0.0,0.5959048245534145,0.232421875,0.9256751473210363,1
place in the United States,1,0.5955261141290837,0.0,0.5955261141290837,0.566162109375,0.5023040548539592,5
"As an example, Unix",1,0.5953746911170239,0.0,0.5953746911170239,0.287109375,0.8791837981050596,4
Cistus,1,0.5952682361620902,0.0,0.5952682361620902,0.3798828125,0.7590446138427253,1
Van Diemen,1,0.5951118765728025,0.0,0.5951118765728025,0.39111328125,0.8039418008070063,2
had to touch the wall,1,0.5951041986903212,0.0,0.5951041986903212,0.27734375,0.8730144029758027,5
joined several other schools,1,0.5950963026994665,0.0,0.5950963026994665,0.3125,0.886544467686166,4
"albums
Korean",1,0.5947809537367018,0.0,0.5947809537367018,0.27783203125,0.9199357827792545,2
"mathematical field of differential geometry,",1,0.5947701683635153,0.0,0.5947701683635153,0.328125,0.7807486630962881,5
Military Industry Corporation,1,0.594656230532872,0.0,0.594656230532872,0.36083984375,0.7824169435196798,3
Madera,1,0.5943908259548635,0.0,0.5943908259548635,0.23046875,1.0287016742621586,1
Sudanese,1,0.5943341440629877,0.0,0.5943341440629877,0.22216796875,0.9298050867199691,1
"father's home, Stone",1,0.59430345835562,0.0,0.59430345835562,0.45654296875,0.6344402865140499,3
30 weeks.,1,0.5941990653012257,0.0,0.5941990653012257,0.33837890625,0.8779537179405641,2
.A. Cup,1,0.5940723686972674,0.0,0.5940723686972674,0.1962890625,1.0449953748681686,2
tribal,1,0.5939629755063441,0.0,0.5939629755063441,0.1728515625,1.1616652512658603,1
", he has performed internationally",1,0.5938596454861909,0.0,0.5938596454861909,0.1962890625,0.9519342699654768,5
Competitors,1,0.5938022334818504,0.0,0.5938022334818504,0.38720703125,0.7695397633921257,1
star in the zodiac,1,0.5937119073778923,0.0,0.5937119073778923,0.2529296875,0.8872338700072305,4
4–1.,1,0.5936024288966575,0.0,0.5936024288966575,0.3046875,0.7691012870853935,1
Shark Cage,1,0.5928749582312934,0.0,0.5928749582312934,0.47607421875,0.6687108330782336,2
draws its cooling water from,1,0.5928023901412236,0.0,0.5928023901412236,0.37744140625,0.782787225353059,5
162 are,1,0.5927901399776667,0.0,0.5927901399776667,0.28466796875,0.8933523030691668,2
"amsar County,",1,0.592729208325284,0.0,0.592729208325284,0.3134765625,0.8154411848757099,2
the 198,1,0.5926540605971816,0.0,0.5926540605971816,0.4169921875,0.6823187452429539,2
Uses,1,0.5924309747360871,0.0,0.5924309747360871,0.259765625,0.8906233352777175,1
"018, the commune",1,0.5922446315315562,0.0,0.5922446315315562,0.287109375,0.8633020085163903,3
Larquey as,1,0.5921854189366995,0.0,0.5921854189366995,0.2919921875,0.7737985082792488,2
) (born,1,0.5921777219607682,0.0,0.5921777219607682,0.244140625,0.9438232111519207,2
Hanako,1,0.5917786774327375,0.0,0.5917786774327375,0.23486328125,0.9079134904568436,1
from June,2,0.5915571979159537,0.1740241759874097,0.7655813739033634,0.36328125,0.8556019791648843,2
0) was an American politician,1,0.5913406005850779,0.0,0.5913406005850779,0.37158203125,0.7056464233376947,5
with minute,1,0.591186055176753,0.0,0.591186055176753,0.0341796875,1.3617542004418826,2
2nd consecutive,1,0.5910985732115721,0.0,0.5910985732115721,0.1572265625,1.03841537834143,2
"of that group, the leaves",1,0.5910252822616697,0.0,0.5910252822616697,0.34423828125,0.7384274634666743,5
narrowleaf,1,0.5906490343850568,0.0,0.5906490343850568,0.14306640625,1.147276882837642,1
Pan American Games champion,1,0.5905710273421324,0.0,0.5905710273421324,0.31103515625,0.813219560542831,4
feet and a design speed of,1,0.5904373684980843,0.0,0.5904373684980843,0.26708984375,0.8862496712452105,6
face.,1,0.5901040400409752,0.0,0.5901040400409752,0.13427734375,1.090006193852438,1
Flowering occurs,1,0.5900330973968222,0.0,0.5900330973968222,0.27001953125,0.9240573528670555,2
"Jackson,",1,0.589570897263008,0.0,0.589570897263008,0.1123046875,1.14946435253252,1
in the title role with,1,0.5893828353686041,0.0,0.5893828353686041,0.3310546875,0.8327100181090104,5
. It is a Selection Grade,1,0.5892863193729446,0.0,0.5892863193729446,0.267578125,0.8683573999948615,6
the village of Borsod,1,0.5892757010883196,0.0,0.5892757010883196,0.24267578125,0.9386433542832989,4
ox News original programming,1,0.5891589616614423,0.0,0.5891589616614423,0.18505859375,0.9520233807161056,4
coast of,1,0.5888556065006352,0.0,0.5888556065006352,0.13916015625,1.1100784693765877,2
"born December 4,",1,0.5887459410646956,0.0,0.5887459410646956,0.38916015625,0.7144185635992389,3
"South America
Taxa",1,0.5884666427697667,0.0,0.5884666427697667,0.40625,0.6476192436431668,3
National Register,1,0.588326616944987,0.0,0.588326616944987,0.29931640625,0.8271397845499674,2
"Marie,",1,0.5882742691488639,0.0,0.5882742691488639,0.1513671875,1.0010811806846598,1
Complex (called,1,0.5880733591073516,0.0,0.5880733591073516,0.3046875,0.8228445305808789,2
Pre-war,1,0.5879442459847221,0.0,0.5879442459847221,0.40625,0.859753193086805,1
were various teams throughout the parish,1,0.5879266036897197,0.0,0.5879266036897197,0.2158203125,0.983488384224299,6
Medicine. Both Canon,1,0.5875853179625016,0.0,0.5875853179625016,0.255859375,0.7964779433437538,3
Baseball Tournament took place,1,0.5873913840104489,0.0,0.5873913840104489,0.32568359375,0.833956975651122,4
289 feet,1,0.587385288866747,0.0,0.587385288866747,0.3662109375,0.7738831440418675,2
step mother; Gopal,1,0.5870035767080548,0.0,0.5870035767080548,0.251953125,0.833841949582637,3
born 2 December 1,1,0.586836302481904,0.0,0.586836302481904,0.458984375,0.59550872495476,4
such weapon to enter active service,1,0.5867847183250672,0.0,0.5867847183250672,0.2373046875,0.9413270301876681,6
which is a calibration,1,0.5867397150955063,0.0,0.5867397150955063,0.251953125,0.9291295611762657,4
<s> Doab Rural District,1,0.586686440549978,0.0,0.586686440549978,0.515869140625,0.4244187380936949,4
98 he moved to Shanghai,1,0.586675586277113,0.0,0.586675586277113,0.30078125,0.7220905770209075,5
The house was built by,1,0.5865636776058205,0.0,0.5865636776058205,0.29833984375,0.8362822408895512,5
", who also supplied her",1,0.5864009703617779,0.0,0.5864009703617779,0.2822265625,0.8638295743419443,5
daily and #3 weekly.,1,0.5862353330430831,0.0,0.5862353330430831,0.33544921875,0.8606078638577077,4
Julian Knowle,1,0.5862120768825074,0.0,0.5862120768825074,0.31982421875,0.7761991375187686,2
rends in demograph,1,0.5861538613105659,0.0,0.5861538613105659,0.43212890625,0.6381141454639148,3
The plant is native to,1,0.586003640215242,0.0,0.586003640215242,0.29931640625,0.8303655458506047,5
Dearly and,1,0.5859874661824509,0.0,0.5859874661824509,0.30419921875,0.7567167123311271,2
", after the international social movement",1,0.5858714132210107,0.0,0.5858714132210107,0.3564453125,0.7301204275837766,6
1973,1,0.5858116889114058,0.0,0.5858116889114058,0.33837890625,0.7115384996222643,1
class in,1,0.585699288890475,0.0,0.585699288890475,0.17919921875,1.0141749800386872,2
013.,1,0.5856032365779249,0.0,0.5856032365779249,0.208984375,0.906635044569812,1
and author,1,0.5855431936379318,0.0,0.5855431936379318,0.171875,1.0742095465948294,2
shown are in minutes.,1,0.5854858305525469,0.0,0.5854858305525469,0.43408203125,0.6652526623188671,4
in 1,2,0.5854268183897853,0.20417137878585662,0.7895981971756418,0.3056640625,0.9054615772244631,2
house musicians,1,0.5853606790945047,0.0,0.5853606790945047,0.20556640625,0.9715804086737617,2
Iowa Republicans,1,0.5853160163906015,0.0,0.5853160163906015,0.31689453125,0.9269130878515035,2
"bars, and 4th",1,0.5853102013225274,0.0,0.5853102013225274,0.23388671875,0.9078555814313184,3
2000,1,0.5853092011134962,0.0,0.5853092011134962,0.2880859375,0.7470864793462402,1
resumed,1,0.5852453104415483,0.0,0.5852453104415483,0.27294921875,0.9023222604788705,1
the judgment debtor,1,0.5851698173813653,0.0,0.5851698173813653,0.232421875,0.9805026684534133,3
Dombrücke,1,0.5851527590728961,0.0,0.5851527590728961,0.5185546875,0.5858067023697403,1
Van Veen,1,0.5848816687165398,0.0,0.5848816687165398,0.39892578125,0.7706758514788493,2
dφ,1,0.5847262355324967,0.0,0.5847262355324967,0.10498046875,1.0890128544562416,1
Superior,1,0.5844750302323478,0.0,0.5844750302323478,0.19384765625,1.0258848412058694,1
"clubs, does nor field",1,0.5844078688590639,0.0,0.5844078688590639,0.35546875,0.8012296330851597,4
) and Eastern (Shima,1,0.5841146466345963,0.0,0.5841146466345963,0.49462890625,0.5607504837739908,4
2 as Original Arzgeb,1,0.5839414412239792,0.0,0.5839414412239792,0.34228515625,0.6687769429036977,4
in Mindana,1,0.5839208871977399,0.0,0.5839208871977399,0.26025390625,0.9815307336193497,2
donation from Zhang Ke,1,0.5834872414194044,0.0,0.5834872414194044,0.22900390625,0.8857200566735111,4
music has been performed by,1,0.5831618719336289,0.0,0.5831618719336289,0.39306640625,0.6927679610840721,5
; also: Johann Leonhard,1,0.5831406646853158,0.0,0.5831406646853158,0.171875,0.9162256851507893,4
935.,1,0.5829189094808371,0.0,0.5829189094808371,0.24267578125,0.8111791096395927,1
irspor footballers,1,0.5827568829343053,0.0,0.5827568829343053,0.33642578125,0.6982862503045132,2
Boratto,1,0.5825075836459974,0.0,0.5825075836459974,0.26513671875,0.8277289200524935,1
ics of  vary between,1,0.5824733326797824,0.0,0.5824733326797824,0.2431640625,0.8929509098244559,4
emwenikarawa.,1,0.5824242483106652,0.0,0.5824242483106652,0.5556640625,0.470953198901663,1
for the telephone company.,1,0.5823616763827618,0.0,0.5823616763827618,0.4501953125,0.6510946206444044,4
to play football for Indiana University,1,0.5819387570013234,0.0,0.5819387570013234,0.294921875,0.8326545096908083,6
", grappling",1,0.5819375308060093,0.0,0.5819375308060093,0.1650390625,1.0737403113900232,2
no longer able to fund,1,0.5818176314192088,0.0,0.5818176314192088,0.35498046875,0.7541046254230221,5
mercial buildings completed in 1,1,0.5816581934013254,0.0,0.5816581934013254,0.574462890625,0.43403439951893846,5
<s> Bayswater Power Station,1,0.5813072335543896,0.0,0.5813072335543896,0.31591796875,0.772481951073474,4
These were the colours adopted,1,0.5811689076558879,0.0,0.5811689076558879,0.263671875,0.8878587925772197,5
"ud Box"" RAT,",1,0.581142495100441,0.0,0.581142495100441,0.3466796875,0.6814939330636026,3
Double Album. This led to,1,0.5808318600931234,0.0,0.5808318600931234,0.21923828125,0.8137129510140583,5
"Construction
In 1",1,0.580681718912444,0.0,0.580681718912444,0.4404296875,0.58219746134361,3
"asi (, also Romanized",1,0.5805963914921439,0.0,0.5805963914921439,0.1923828125,0.8199296994334846,4
south-west of,1,0.5804325005495783,0.0,0.5804325005495783,0.29541015625,0.8429269544989457,2
the Liguas,1,0.5802908900127207,0.0,0.5802908900127207,0.30908203125,0.7809274203443017,2
999.,1,0.5801758362630633,0.0,0.5801758362630633,0.26953125,0.8258058015951582,1
from Barcelona,1,0.580173578502094,0.0,0.580173578502094,0.30517578125,0.7997991806302348,2
and after 2,1,0.5799579709356142,0.0,0.5799579709356142,0.45703125,0.6301927789015356,3
to a design by,1,0.5799317818573821,0.0,0.5799317818573821,0.31884765625,0.829346056205955,4
-President,1,0.5798761715689768,0.0,0.5798761715689768,0.31298828125,0.9086748039224418,1
latent,1,0.5797750469854465,0.0,0.5797750469854465,0.20166015625,1.046605586213616,1
"Bridge, a pedestrian",1,0.5797294298744011,0.0,0.5797294298744011,0.169921875,0.9971751371860026,3
iving Society,1,0.5795935292681126,0.0,0.5795935292681126,0.197265625,0.7824036229749688,2
Pacific coast.,1,0.5795839235378883,0.0,0.5795839235378883,0.18701171875,0.9631199650947206,2
nold Hudson Gridley,1,0.5794889554146921,0.0,0.5794889554146921,0.25390625,0.8042521736929803,3
Lepidoneura,2,0.5791032805205427,0.20229733380210588,0.7814006143226486,0.6505126953125,0.4340252911451069,1
Habsburg,1,0.5788836168618856,0.0,0.5788836168618856,0.2353515625,0.9275557218422138,1
Padstow,1,0.5788647210324055,0.0,0.5788647210324055,0.40673828125,0.7133971541435137,1
.  In the catalog,1,0.5781731417135042,0.0,0.5781731417135042,0.34814453125,0.7073347097525104,4
"it all.""",1,0.5781688929521812,0.0,0.5781688929521812,0.28564453125,0.779223501911703,2
old lady who never played tennis,1,0.5777551224975981,0.0,0.5777551224975981,0.31982421875,0.8158477671814951,6
made of,1,0.5773167339939785,0.0,0.5773167339939785,0.123046875,1.0905086318599462,2
For his role in the play,1,0.5773010339458942,0.0,0.5773010339458942,0.158203125,0.9957428192397355,6
Jordan,2,0.5772851520570921,0.044295500479729355,0.6215806525368214,0.30908203125,0.87790526295523,1
of Oxford in England.,1,0.5768549689951042,0.0,0.5768549689951042,0.2607421875,0.8100573443627604,4
inwards,1,0.5767599014185051,0.0,0.5767599014185051,0.14697265625,1.1179251441712625,1
Arts Center,1,0.5762544624510413,0.0,0.5762544624510413,0.1328125,0.925255296752603,2
's future and everyday lives,1,0.5760039544117231,0.0,0.5760039544117231,0.39794921875,0.6248243391543079,5
present when the eyes are diss,1,0.5759767433722718,0.0,0.5759767433722718,0.642822265625,0.4777836553056794,6
part of Kingdom of Poland,1,0.5757257277685195,0.0,0.5757257277685195,0.3974609375,0.7519363897337985,5
in the South.,1,0.5756308523001568,0.0,0.5756308523001568,0.2333984375,0.9536034979378918,3
The painting was documented by,1,0.5755833933592216,0.0,0.5755833933592216,0.49462890625,0.544488268554304,5
3 September,1,0.5750559187471836,0.0,0.5750559187471836,0.2275390625,0.9275079609304591,2
Fargo,1,0.5749436069786181,0.0,0.5749436069786181,0.23291015625,0.9866754236965453,1
"Games she commented ""I'",1,0.5748235692438721,0.0,0.5748235692438721,0.615966796875,0.4370589231096801,4
GAA,2,0.5748135077910855,0.024470386441645675,0.5992838942327312,0.240966796875,0.9728003710402136,1
Career,3,0.574691607393312,0.051682307975504965,0.6473051482250911,0.318359375,0.8206808413999469,1
0 in the categories Best,1,0.5746678345108192,0.0,0.5746678345108192,0.34814453125,0.6759884339332978,5
11 Indian superhero film,1,0.5744439007540927,0.0,0.5744439007540927,0.2958984375,0.7949964706352317,4
that is responsible for supplying,1,0.5742824406863293,0.0,0.5742824406863293,0.22509765625,0.9209355939033231,5
for sale and began moving offices,1,0.5738946201930877,0.0,0.5738946201930877,0.25048828125,0.8339064723577192,6
911.,1,0.5738443836516826,0.0,0.5738443836516826,0.26708984375,0.8325601778792062,1
found the treasury,1,0.5736473585495886,0.0,0.5736473585495886,0.341796875,0.7399045291864714,3
(16,1,0.5735906932157823,0.0,0.5735906932157823,0.2294921875,0.7915206783519557,1
drum machines.,1,0.5734948361567402,0.0,0.5734948361567402,0.40087890625,0.5720427544543505,2
xton Jr. (born,1,0.5732439864356181,0.0,0.5732439864356181,0.341796875,0.6404463918702953,3
"edia

Populated places",1,0.5731780782272606,0.0,0.5731780782272606,0.37109375,0.6930770315056514,3
Zoo & Museum).,1,0.5731258813038889,0.0,0.5731258813038889,0.3095703125,0.7592307188847222,3
Patterson.,1,0.5730966435075543,0.0,0.5730966435075543,0.44287109375,0.6646752025188857,1
City Hall,1,0.5729261414537344,0.0,0.5729261414537344,0.12548828125,1.046206955196836,2
ada raamanna puram,1,0.5727321664836332,0.0,0.5727321664836332,0.22802734375,0.920844088084083,3
who succeeded,1,0.5725737279125092,0.0,0.5725737279125092,0.16845703125,1.035926507281273,2
2 Squadron. On D-,1,0.5725211534975538,0.0,0.5725211534975538,0.537353515625,0.47646889936888465,4
20th St North in,1,0.5722685195599351,0.0,0.5722685195599351,0.353515625,0.8104320410873376,4
th anniversary of their debut.,1,0.5722507292745151,0.0,0.5722507292745151,0.42041015625,0.6546258466237878,5
further five years until 1,1,0.5722467231697506,0.0,0.5722467231697506,0.5595703125,0.43446202276812634,5
brown coal mine was opened.,1,0.5719924728802501,0.0,0.5719924728802501,0.45458984375,0.6140632134506251,5
Anthony Gildès as,1,0.57175053674581,0.0,0.57175053674581,0.33837890625,0.707269408270775,3
characters that appeared in,1,0.5717112550389143,0.0,0.5717112550389143,0.2607421875,0.8483455204097857,4
College in Massachusetts).,1,0.5715892027910788,0.0,0.5715892027910788,0.294921875,0.8247249601026969,3
eighth,1,0.5714874621196644,0.0,0.5714874621196644,0.25830078125,0.8557206084241609,1
won the,1,0.5714789319392624,0.0,0.5714789319392624,0.0537109375,1.321763736098156,2
"York,",1,0.571258643824555,0.0,0.571258643824555,0.17626953125,0.8874971954988875,1
Solkan,1,0.5712482458011774,0.0,0.5712482458011774,0.21484375,0.9076128020029435,1
